x,y,z,yaw,velocity,change_flag
-51.1632,213.3164,-1.6364,1.5453,7.0,0
-51.1550,214.0013,-1.6345,1.5433,7.0,0
-51.1456,214.6768,-1.6245,1.5425,7.0,0
-51.1501,215.3571,-1.6257,1.5415,7.0,0
-51.1380,216.0003,-1.6261,1.5408,7.0,0
-51.1247,216.6739,-1.6235,1.5400,7.0,0
-51.1353,217.3488,-1.6153,1.5391,7.0,0
-51.1224,217.9919,-1.6157,1.5384,7.0,0
-51.1174,218.6830,-1.6095,1.5369,7.0,0
-51.1525,219.3119,-1.6234,1.5364,7.0,0
-51.1186,219.9704,-1.5974,1.5363,7.0,0
-51.1005,220.6359,-1.5890,1.5385,7.0,0
-51.1059,221.2407,-1.5917,1.5413,7.0,0
-51.0987,221.8538,-1.5721,1.5457,7.0,0
-51.1005,222.4795,-1.5789,1.5514,7.0,0
-51.1039,223.1110,-1.5696,1.5603,7.0,0
-51.1260,223.7137,-1.5489,1.5743,7.0,0
-51.1443,224.3204,-1.5340,1.5949,7.0,0
-51.2133,224.9454,-1.5401,1.6221,7.0,0
-51.2458,225.5130,-1.5180,1.6569,7.0,0
-51.3422,226.0818,-1.5092,1.7010,7.0,0
-51.4535,226.6664,-1.4833,1.7518,7.0,0
-51.5711,227.2193,-1.4746,1.8083,7.0,0
-51.7207,227.7752,-1.4338,1.8705,7.0,0
-51.8997,228.2911,-1.4183,1.9356,7.0,0
-52.1264,228.7638,-1.4045,2.0073,7.0,0
-52.3890,229.2648,-1.3887,2.0860,7.0,0
-52.7517,229.8046,-1.3398,2.1965,7.0,0
-53.0993,230.1912,-1.3229,2.2813,7.0,0
-53.5670,230.6595,-1.2808,2.3933,7.0,0
-54.0824,231.0644,-1.2516,2.5086,7.0,0
-54.6539,231.4362,-1.2065,2.6314,7.0,0
-55.2531,231.7021,-1.1794,2.7593,7.0,0
-55.7329,231.8784,-1.1469,2.8563,7.0,0
-56.2454,231.9907,-1.1258,2.9555,7.0,0
-56.9055,232.0531,-1.1067,3.0903,7.0,0
-57.5068,232.0749,-1.1073,-3.0866,7.0,0
-58.0427,232.0274,-1.1003,-2.9786,7.0,0
-58.6252,231.8754,-1.0941,-2.8703,7.0,0
-59.1955,231.7267,-1.0982,-2.7574,7.0,0
-59.7429,231.4372,-1.1079,-2.6455,7.0,0
-60.2452,231.1262,-1.1060,-2.5304,7.0,0
-60.7423,230.7465,-1.1148,-2.4141,7.0,0
-61.1171,230.3437,-1.1254,-2.2918,7.0,0
-61.5003,229.8416,-1.1210,-2.1735,7.0,0
-61.8016,229.3427,-1.1518,-2.0548,7.0,0
-62.0209,228.8113,-1.1632,-1.9365,7.0,0
-62.2093,228.2655,-1.1620,-1.8202,7.0,0
-62.2652,227.7276,-1.1922,-1.7035,7.0,0
-62.2858,227.1455,-1.2047,-1.5966,7.0,0
-62.3281,226.5487,-1.2163,-1.5008,7.0,0
-62.1819,225.9847,-1.2311,-1.4216,7.0,0
-62.0494,225.3838,-1.2393,-1.3663,7.0,0
-61.8742,224.7308,-1.2530,-1.3402,7.0,0
-61.7628,224.1089,-1.2675,-1.3347,7.0,0
-61.5773,223.5128,-1.2671,-1.3427,7.0,0
-61.4416,222.9170,-1.2883,-1.3565,7.0,0
-61.3305,222.3066,-1.2872,-1.3770,7.0,0
-61.2119,221.7180,-1.2990,-1.4027,7.0,0
-61.1132,221.1063,-1.2829,-1.4307,7.0,0
-61.0106,220.4966,-1.2849,-1.4625,7.0,0
-60.9305,219.8931,-1.2989,-1.4915,7.0,0
-60.8844,219.2735,-1.3153,-1.5196,7.0,0
-60.8521,218.6632,-1.3154,-1.5427,7.0,0
-60.7925,218.0635,-1.3114,-1.5575,7.0,0
-60.7630,217.4418,-1.3276,-1.5640,7.0,0
-60.7566,216.8277,-1.3221,-1.5667,7.0,0
-60.7350,216.2146,-1.3287,-1.5687,7.0,0
-60.7175,215.5978,-1.3321,-1.5685,7.0,0
-60.7030,214.9835,-1.3319,-1.5672,7.0,0
-60.7069,214.3530,-1.3225,-1.5658,7.0,0
-60.6746,213.6979,-1.3371,-1.5639,7.0,0
-60.6790,213.1199,-1.3355,-1.5617,7.0,0
-60.6726,212.5166,-1.3284,-1.5594,7.0,0
-60.6530,211.8987,-1.3300,-1.5576,7.0,0
-60.6240,211.2855,-1.3245,-1.5553,7.0,0
-60.6223,210.7056,-1.3232,-1.5527,7.0,0
-60.5928,210.1158,-1.3197,-1.5511,7.0,0
-60.5528,209.5015,-1.3216,-1.5495,7.0,0
-60.5155,208.8916,-1.3189,-1.5469,7.0,0
-60.4915,208.2997,-1.3240,-1.5454,7.0,0
-60.4598,207.6831,-1.3194,-1.5434,7.0,0
-60.4172,207.0731,-1.3250,-1.5426,7.0,0
-60.4062,206.4805,-1.3248,-1.5439,7.0,0
-60.3591,205.8611,-1.3279,-1.5462,7.0,0
-60.3266,205.2363,-1.3331,-1.5485,7.0,0
-60.3016,204.6362,-1.3359,-1.5511,7.0,0
-60.2787,204.0096,-1.3412,-1.5532,7.0,0
-60.2636,203.4069,-1.3374,-1.5545,7.0,0
-60.2519,202.7895,-1.3447,-1.5563,7.0,0
-60.2394,202.1512,-1.3336,-1.5574,7.0,0
-60.2159,201.5241,-1.3294,-1.5584,7.0,0
-60.1902,200.9089,-1.3391,-1.5609,7.0,0
-60.1814,200.3158,-1.3283,-1.5628,7.0,0
-60.1438,199.7149,-1.3215,-1.5651,7.0,0
-60.1217,199.1146,-1.3360,-1.5668,7.0,0
-60.1153,198.5116,-1.3221,-1.5686,7.0,0
-60.0944,197.9030,-1.3194,-1.5701,7.0,0
-60.0861,197.3197,-1.3232,-1.5704,7.0,0
-60.0615,196.7053,-1.3211,-1.5706,7.0,0
-60.0676,196.1239,-1.3158,-1.5713,7.0,0
-60.0454,195.5080,-1.3255,-1.5713,7.0,0
-60.0402,194.8962,-1.3311,-1.5714,7.0,0
-60.0380,194.3012,-1.3247,-1.5728,7.0,0
-60.0150,193.6788,-1.3386,-1.5724,7.0,0
-59.9969,193.0676,-1.3439,-1.5727,7.0,0
-59.9852,192.4452,-1.3373,-1.5730,7.0,0
-59.9719,191.8256,-1.3344,-1.5730,7.0,0
-59.9622,191.2290,-1.3399,-1.5727,7.0,0
-59.9496,190.5949,-1.3464,-1.5725,7.0,0
-59.9429,189.9908,-1.3568,-1.5722,7.0,0
-59.9378,189.3834,-1.3496,-1.5720,7.0,0
-59.9129,188.7616,-1.3482,-1.5722,7.0,0
-59.9036,188.1518,-1.3515,-1.5720,7.0,0
-59.9066,187.5461,-1.3384,-1.5718,7.0,0
-59.8867,186.9441,-1.3367,-1.5709,7.0,0
-59.8670,186.2977,-1.3439,-1.5706,7.0,0
-59.8607,185.6218,-1.3336,-1.5700,7.0,0
-59.8560,184.9171,-1.3389,-1.5703,7.0,0
-59.8294,184.2109,-1.3340,-1.5699,7.0,0
-59.8041,183.4899,-1.3375,-1.5688,7.0,0
-59.7995,182.7802,-1.3309,-1.5680,7.0,0
-59.7902,182.0766,-1.3351,-1.5674,7.0,0
-59.7468,181.3491,-1.3515,-1.5665,7.0,0
-59.7447,180.6389,-1.3527,-1.5651,7.0,0
-59.7305,179.9291,-1.3609,-1.5639,7.0,0
-59.6819,179.2416,-1.3734,-1.5633,7.0,0
-59.6806,178.5657,-1.3712,-1.5629,7.0,0
-59.6569,177.8580,-1.3800,-1.5627,7.0,0
-59.6377,177.1756,-1.3969,-1.5617,7.0,0
-59.6288,176.4900,-1.3935,-1.5612,7.0,0
-59.6082,175.8117,-1.3950,-1.5598,7.0,0
-59.5870,175.1568,-1.4108,-1.5584,7.0,0
-59.5716,174.4717,-1.4256,-1.5567,7.0,0
-59.5453,173.8073,-1.4322,-1.5546,7.0,0
-59.5234,173.1490,-1.4462,-1.5533,7.0,0
-59.5030,172.5036,-1.4509,-1.5512,7.0,0
-59.4696,171.8619,-1.4562,-1.5498,7.0,0
-59.4458,171.2132,-1.4568,-1.5491,7.0,0
-59.4072,170.5714,-1.4534,-1.5488,7.0,0
-59.3897,169.9298,-1.4553,-1.5473,7.0,0
-59.3614,169.2853,-1.4668,-1.5477,7.0,0
-59.3332,168.6532,-1.4678,-1.5473,7.0,0
-59.3097,168.0220,-1.4753,-1.5465,7.0,0
-59.2753,167.3834,-1.4722,-1.5466,7.0,0
-59.2377,166.7444,-1.4600,-1.5462,7.0,0
-59.2082,166.1093,-1.4658,-1.5467,7.0,0
-59.1819,165.4672,-1.4703,-1.5473,7.0,0
-59.1691,164.8453,-1.4674,-1.5475,7.0,0
-59.1445,164.2195,-1.4740,-1.5484,7.0,0
-59.1215,163.5642,-1.4728,-1.5493,7.0,0
-59.0881,162.9320,-1.4824,-1.5513,7.0,0
-59.0606,162.2873,-1.4851,-1.5528,7.0,0
-59.0273,161.6404,-1.4892,-1.5548,7.0,0
-59.0097,161.0181,-1.4938,-1.5562,7.0,0
-58.9879,160.3687,-1.4960,-1.5581,7.0,0
-58.9644,159.7316,-1.5033,-1.5611,7.0,0
-58.9463,159.0871,-1.5005,-1.5632,7.0,0
-58.9336,158.4510,-1.5057,-1.5669,7.0,0
-58.9115,157.8164,-1.5080,-1.5697,7.0,0
-58.8893,157.1888,-1.5138,-1.5725,7.0,0
-58.8934,156.5694,-1.5151,-1.5748,7.0,0
-58.8648,155.9385,-1.5060,-1.5781,7.0,0
-58.8581,155.3137,-1.5106,-1.5799,7.0,0
-58.8547,154.6728,-1.5112,-1.5821,7.0,0
-58.8507,154.0493,-1.5066,-1.5839,7.0,0
-58.8427,153.4233,-1.5016,-1.5842,7.0,0
-58.8359,152.7715,-1.5064,-1.5832,7.0,0
-58.8352,152.1548,-1.5051,-1.5814,7.0,0
-58.8310,151.5276,-1.4984,-1.5798,7.0,0
-58.8292,150.9266,-1.4917,-1.5779,7.0,0
-58.8228,150.2971,-1.4833,-1.5759,7.0,0
-58.8150,149.6778,-1.4753,-1.5743,7.0,0
-58.8019,149.0742,-1.4717,-1.5726,7.0,0
-58.8015,148.4736,-1.4860,-1.5699,7.0,0
-58.7888,147.8814,-1.4819,-1.5677,7.0,0
-58.7728,147.2806,-1.4737,-1.5650,7.0,0
-58.7551,146.6913,-1.4688,-1.5631,7.0,0
-58.7417,146.0923,-1.4752,-1.5630,7.0,0
-58.7174,145.4926,-1.4577,-1.5634,7.0,0
-58.6901,144.9038,-1.4527,-1.5639,7.0,0
-58.6892,144.3040,-1.4503,-1.5654,7.0,0
-58.6727,143.6911,-1.4347,-1.5675,7.0,0
-58.6559,143.0834,-1.4218,-1.5693,7.0,0
-58.6344,142.4781,-1.4183,-1.5716,7.0,0
-58.6244,141.8907,-1.4016,-1.5734,7.0,0
-58.6190,141.2968,-1.4025,-1.5744,7.0,0
-58.5855,140.7029,-1.3947,-1.5743,7.0,0
-58.6030,140.1156,-1.3820,-1.5739,7.0,0
-58.6008,139.5172,-1.3738,-1.5736,7.0,0
-58.5748,138.9200,-1.3848,-1.5731,7.0,0
-58.5528,138.3171,-1.3789,-1.5726,7.0,0
-58.5356,137.7151,-1.3768,-1.5713,7.0,0
-58.5312,137.1199,-1.3800,-1.5712,7.0,0
-58.5247,136.5110,-1.3909,-1.5703,7.0,0
-58.5118,135.8932,-1.3788,-1.5699,7.0,0
-58.4975,135.2916,-1.3709,-1.5687,7.0,0
-58.4776,134.6753,-1.3655,-1.5682,7.0,0
-58.4771,134.0692,-1.3653,-1.5680,7.0,0
-58.4568,133.4548,-1.3567,-1.5688,7.0,0
-58.4243,132.8586,-1.3450,-1.5706,7.0,0
-58.4243,132.2558,-1.3425,-1.5721,7.0,0
-58.4200,131.6173,-1.3318,-1.5742,7.0,0
-58.3880,131.0240,-1.3392,-1.5750,7.0,0
-58.3744,130.4073,-1.3221,-1.5754,7.0,0
-58.3832,129.7693,-1.3137,-1.5756,7.0,0
-58.3719,129.1458,-1.3096,-1.5753,7.0,0
-58.3707,128.5344,-1.3081,-1.5760,7.0,0
-58.3722,127.9009,-1.3140,-1.5764,7.0,0
-58.3609,127.3025,-1.3149,-1.5766,7.0,0
-58.3341,126.6890,-1.3099,-1.5757,7.0,0
-58.3370,126.0729,-1.2986,-1.5748,7.0,0
-58.3196,125.4762,-1.2891,-1.5737,7.0,0
-58.2939,124.8533,-1.2866,-1.5726,7.0,0
-58.2906,124.2493,-1.2882,-1.5722,7.0,0
-58.2939,123.6391,-1.2811,-1.5713,7.0,0
-58.2710,123.0466,-1.2885,-1.5705,7.0,0
-58.2608,122.4309,-1.2815,-1.5695,7.0,0
-58.2586,121.8027,-1.2790,-1.5692,7.0,0
-58.2331,121.1988,-1.2791,-1.5682,7.0,0
-58.2147,120.5705,-1.2776,-1.5676,7.0,0
-58.2035,119.9326,-1.2744,-1.5672,7.0,0
-58.1891,119.2950,-1.2715,-1.5667,7.0,0
-58.1768,118.6663,-1.2743,-1.5667,7.0,0
-58.1585,118.0446,-1.2746,-1.5660,7.0,0
-58.1488,117.4217,-1.2644,-1.5658,7.0,0
-58.1199,116.7908,-1.2576,-1.5659,7.0,0
-58.1038,116.1544,-1.2670,-1.5662,7.0,0
-58.0861,115.5281,-1.2717,-1.5672,7.0,0
-58.0773,114.8971,-1.2610,-1.5682,7.0,0
-58.0665,114.2685,-1.2560,-1.5687,7.0,0
-58.0522,113.6271,-1.2590,-1.5696,7.0,0
-58.0367,112.9882,-1.2570,-1.5703,7.0,0
-58.0131,112.3673,-1.2536,-1.5715,7.0,0
-58.0051,111.7198,-1.2538,-1.5718,7.0,0
-58.0040,111.0860,-1.2465,-1.5720,7.0,0
-57.9814,110.4405,-1.2481,-1.5722,7.0,0
-57.9757,109.8036,-1.2488,-1.5720,7.0,0
-57.9699,109.1582,-1.2417,-1.5717,7.0,0
-57.9543,108.5052,-1.2370,-1.5718,7.0,0
-57.9439,107.8600,-1.2432,-1.5717,7.0,0
-57.9349,107.2274,-1.2289,-1.5709,7.0,0
-57.8922,106.5746,-1.2276,-1.5707,7.0,0
-57.8819,105.9255,-1.2300,-1.5715,7.0,0
-57.8700,105.2711,-1.2352,-1.5708,7.0,0
-57.8492,104.6396,-1.2473,-1.5674,7.0,0
-57.8177,103.9800,-1.2451,-1.5601,7.0,0
-57.7939,103.3378,-1.2382,-1.5495,7.0,0
-57.7575,102.6943,-1.2366,-1.5393,7.0,0
-57.7208,102.0562,-1.2429,-1.5291,7.0,0
-57.6878,101.4313,-1.2335,-1.5187,7.0,0
-57.6364,100.8030,-1.2268,-1.5109,7.0,0
-57.5870,100.1797,-1.2240,-1.5024,7.0,0
-57.5381,99.5616,-1.2161,-1.4948,7.0,0
-57.4800,98.9567,-1.2093,-1.4869,7.0,0
-57.4043,98.3500,-1.2033,-1.4787,7.0,0
-57.3405,97.7385,-1.1930,-1.4704,7.0,0
-57.2685,97.1434,-1.2041,-1.4630,7.0,0
-57.1811,96.5378,-1.1765,-1.4558,7.0,0
-57.1133,95.9556,-1.1891,-1.4510,7.0,0
-57.0308,95.3690,-1.1721,-1.4459,7.0,0
-56.9596,94.7993,-1.1687,-1.4393,7.0,0
-56.8532,94.2114,-1.1581,-1.4337,7.0,0
-56.7591,93.6124,-1.1365,-1.4275,7.0,0
-56.6706,92.9806,-1.1254,-1.4208,7.0,0
-56.5411,92.3355,-1.0906,-1.4141,7.0,0
-56.4180,91.6637,-1.0916,-1.4080,7.0,0
-56.3003,90.9558,-1.0751,-1.4012,7.0,0
-56.1494,90.2350,-1.0631,-1.3964,7.0,0
-55.9857,89.4924,-1.0403,-1.3971,7.0,0
-55.8853,88.9753,-1.0224,-1.3993,7.0,0
-55.7923,88.4780,-1.0132,-1.4016,7.0,0
-55.6909,87.9514,-0.9943,-1.4053,7.0,0
-55.5816,87.4262,-0.9801,-1.4092,7.0,0
-55.4912,86.8590,-0.9604,-1.4132,7.0,0
-55.3866,86.2954,-0.9436,-1.4192,7.0,0
-55.2875,85.7243,-0.9251,-1.4243,7.0,0
-55.2012,85.1459,-0.9221,-1.4299,7.0,0
-55.1156,84.5551,-0.9105,-1.4350,7.0,0
-55.0103,83.9776,-0.8756,-1.4412,7.0,0
-54.9343,83.3828,-0.8675,-1.4471,7.0,0
-54.8546,82.7944,-0.8526,-1.4534,7.0,0
-54.7583,82.1944,-0.8407,-1.4602,7.0,0
-54.6679,81.5688,-0.8423,-1.4675,7.0,0
-54.6065,80.9342,-0.8086,-1.4741,7.0,0
-54.5214,80.3023,-0.7819,-1.4813,7.0,0
-54.4474,79.6947,-0.7556,-1.4877,7.0,0
-54.4035,79.0801,-0.7366,-1.4945,7.0,0
-54.3467,78.4723,-0.7242,-1.5017,7.0,0
-54.2955,77.8516,-0.6812,-1.5072,7.0,0
-54.2453,77.2117,-0.6444,-1.5119,7.0,0
-54.1948,76.5983,-0.6047,-1.5171,7.0,0
-54.1430,75.9947,-0.5660,-1.5214,7.0,0
-54.1172,75.3864,-0.5311,-1.5250,7.0,0
-54.0652,74.7974,-0.4957,-1.5268,7.0,0
-54.0165,74.2064,-0.4490,-1.5272,7.0,0
-53.9914,73.6413,-0.4230,-1.5288,7.0,0
-53.9629,73.0614,-0.3839,-1.5298,7.0,0
-53.9161,72.5058,-0.3286,-1.5320,7.0,0
-53.8913,71.9296,-0.2900,-1.5351,7.0,0
-53.8503,71.3745,-0.2526,-1.5384,7.0,0
-53.8265,70.8458,-0.2238,-1.5419,7.0,0
-53.7852,70.3188,-0.1854,-1.5453,7.0,0
-53.7653,69.7682,-0.1482,-1.5491,7.0,0
-53.7413,69.1965,-0.1187,-1.5527,7.0,0
-53.7266,68.6852,-0.0872,-1.5557,7.0,0
-53.6997,68.1568,-0.0496,-1.5593,7.0,0
-53.6796,67.6175,-0.0218,-1.5598,7.0,0
-53.6662,67.0671,0.0152,-1.5589,7.0,0
-53.6460,66.5659,0.0441,-1.5582,7.0,0
-53.6224,66.0271,0.0731,-1.5568,7.0,0
-53.6115,65.4493,0.1021,-1.5551,7.0,0
-53.5942,64.8796,0.1497,-1.5532,7.0,0
-53.5689,64.3258,0.1883,-1.5517,7.0,0
-53.5409,63.7504,0.2286,-1.5510,7.0,0
-53.5097,63.1523,0.2677,-1.5510,7.0,0
-53.4874,62.5760,0.3110,-1.5514,7.0,0
-53.4651,61.9692,0.3659,-1.5520,7.0,0
-53.4541,61.3314,0.4063,-1.5520,7.0,0
-53.4204,60.7059,0.4522,-1.5533,7.0,0
-53.3942,60.0607,0.5096,-1.5544,7.0,0
-53.3863,59.3952,0.5473,-1.5540,7.0,0
-53.3652,58.7307,0.5908,-1.5543,7.0,0
-53.3439,58.0908,0.6498,-1.5540,7.0,0
-53.3171,57.4475,0.6911,-1.5534,7.0,0
-53.2924,56.7592,0.7347,-1.5518,7.0,0
-53.2555,56.1076,0.7836,-1.5496,7.0,0
-53.2284,55.4203,0.8230,-1.5465,7.0,0
-53.2149,54.7335,0.8573,-1.5430,7.0,0
-53.1708,54.0793,0.8976,-1.5394,7.0,0
-53.1532,53.3912,0.9628,-1.5357,7.0,0
-53.1103,52.6705,0.9945,-1.5307,7.0,0
-53.0785,51.9983,1.0401,-1.5249,7.0,0
-53.0340,51.3405,1.0942,-1.5195,7.0,0
-52.9806,50.7050,1.1225,-1.5145,7.0,0
-52.9416,50.0624,1.1457,-1.5087,7.0,0
-52.8852,49.4084,1.1803,-1.5049,7.0,0
-52.8127,48.7704,1.2145,-1.4997,7.0,0
-52.7397,48.1532,1.2530,-1.4946,7.0,0
-52.6722,47.5393,1.2866,-1.4894,7.0,0
-52.6331,46.9336,1.3170,-1.4841,7.0,0
-52.5633,46.3452,1.3340,-1.4803,7.0,0
-52.4700,45.7476,1.3636,-1.4767,7.0,0
-52.4018,45.1259,1.4014,-1.4753,7.0,0
-52.3169,44.5313,1.4351,-1.4760,7.0,0
-52.2674,43.9309,1.4380,-1.4759,7.0,0
-52.1845,43.3323,1.4418,-1.4771,7.0,0
-52.1026,42.7482,1.4636,-1.4782,7.0,0
-52.0367,42.1638,1.4692,-1.4796,7.0,0
-51.9802,41.5729,1.4735,-1.4805,7.0,0
-51.9137,40.9750,1.4778,-1.4818,7.0,0
-51.8478,40.3960,1.4857,-1.4822,7.0,0
-51.7895,39.8190,1.4955,-1.4827,7.0,0
-51.7268,39.2292,1.5049,-1.4818,7.0,0
-51.6682,38.6625,1.5137,-1.4814,7.0,0
-51.5938,38.0957,1.5242,-1.4806,7.0,0
-51.5262,37.5090,1.5497,-1.4798,7.0,0
-51.4540,36.9407,1.5470,-1.4781,7.0,0
-51.3945,36.3817,1.5510,-1.4765,7.0,0
-51.3261,35.8149,1.5670,-1.4748,7.0,0
-51.2653,35.2346,1.5745,-1.4724,7.0,0
-51.1909,34.6987,1.5772,-1.4691,7.0,0
-51.1192,34.1347,1.5885,-1.4659,7.0,0
-51.0499,33.5758,1.6039,-1.4627,7.0,0
-50.9683,33.0074,1.6064,-1.4594,7.0,0
-50.8804,32.4424,1.6069,-1.4547,7.0,0
-50.8008,31.8658,1.6231,-1.4511,7.0,0
-50.7247,31.2643,1.6343,-1.4479,7.0,0
-50.6295,30.6841,1.6329,-1.4435,7.0,0
-50.5451,30.1341,1.6474,-1.4416,7.0,0
-50.4722,29.5458,1.6392,-1.4415,7.0,0
-50.3956,28.9924,1.6363,-1.4460,7.0,0
-50.3184,28.4436,1.6487,-1.4542,7.0,0
-50.2359,27.9080,1.6620,-1.4697,7.0,0
-50.1597,27.3794,1.6671,-1.4898,7.0,0
-50.0971,26.8376,1.6721,-1.5143,7.0,0
-50.0351,26.2887,1.6835,-1.5428,7.0,0
-50.0240,25.7180,1.7001,-1.5724,7.0,0
-50.0152,25.1726,1.7138,-1.6033,7.0,0
-50.0472,24.6595,1.7300,-1.6348,7.0,0
-50.0721,24.1460,1.7415,-1.6659,7.0,0
-50.1298,23.3935,1.7693,-1.7104,7.0,0
-50.2084,22.8921,1.7845,-1.7360,7.0,0
-50.3288,22.1922,1.8300,-1.7622,7.0,0
-50.4237,21.6974,1.8437,-1.7734,7.0,0
-50.5815,20.9880,1.8645,-1.7802,7.0,0
-50.7012,20.2836,1.8959,-1.7814,7.0,0
-50.8504,19.5854,1.9223,-1.7791,7.0,0
-50.9861,18.8888,1.9376,-1.7713,7.0,0
-51.0963,18.2053,1.9627,-1.7560,7.0,0
-51.2073,17.5022,1.9936,-1.7348,7.0,0
-51.3100,16.8145,2.0045,-1.7095,7.0,0
-51.3942,16.1106,2.0264,-1.6797,7.0,0
-51.4382,15.4136,2.0358,-1.6443,7.0,0
-51.4765,14.7026,2.0605,-1.6046,7.0,0
-51.4750,13.9811,2.0873,-1.5640,7.0,0
-51.4492,13.2690,2.0921,-1.5234,7.0,0
-51.4009,12.5709,2.1218,-1.4826,7.0,0
-51.3112,11.8449,2.1352,-1.4427,7.0,0
-51.1875,11.1619,2.1285,-1.4014,7.0,0
-51.0466,10.4532,2.1278,-1.3600,7.0,0
-50.8795,9.7731,2.1512,-1.3181,7.0,0
-50.6623,9.0851,2.1555,-1.2736,7.0,0
-50.4278,8.4037,2.1578,-1.2272,7.0,0
-50.1890,7.7321,2.1730,-1.1809,7.0,0
-49.8822,7.0841,2.1643,-1.1345,7.0,0
-49.5393,6.4327,2.1679,-1.0889,7.0,0
-49.1711,5.7978,2.1569,-1.0454,7.0,0
-48.8883,5.3665,2.1511,-1.0149,7.0,0
-48.4942,4.7513,2.1428,-0.9683,7.0,0
-48.1959,4.3467,2.1290,-0.9337,7.0,0
-47.8715,3.9613,2.1278,-0.8976,7.0,0
-47.5377,3.5704,2.1009,-0.8590,7.0,0
-47.1814,3.2011,2.1095,-0.8183,7.0,0
-46.8160,2.8457,2.0750,-0.7761,7.0,0
-46.4454,2.4863,2.0649,-0.7340,7.0,0
-46.0275,2.1206,2.0585,-0.6917,7.0,0
-45.6146,1.8128,2.0501,-0.6479,7.0,0
-45.1658,1.5058,2.0246,-0.6051,7.0,0
-44.7098,1.2205,1.9938,-0.5622,7.0,0
-44.2216,0.9517,1.9528,-0.5180,7.0,0
-43.7509,0.6903,1.9313,-0.4744,7.0,0
-43.2901,0.4596,1.9139,-0.4312,7.0,0
-42.8151,0.2389,1.9043,-0.3878,7.0,0
-42.3282,0.0566,1.8811,-0.3459,7.0,0
-41.8342,-0.1087,1.8626,-0.3047,7.0,0
-41.3230,-0.2727,1.8468,-0.2632,7.0,0
-40.8396,-0.4047,1.8237,-0.2243,7.0,0
-40.3470,-0.5308,1.7968,-0.1895,7.0,0
-39.6242,-0.6508,1.7553,-0.1443,7.0,0
-38.9528,-0.6917,1.7315,-0.1076,7.0,0
-38.2419,-0.7377,1.7101,-0.0780,7.0,0
-37.5774,-0.7533,1.7017,-0.0577,7.0,0
-36.9121,-0.7708,1.6676,-0.0420,7.0,0
-36.2800,-0.7740,1.6421,-0.0285,7.0,0
-35.6405,-0.7663,1.6154,-0.0168,7.0,0
-34.9488,-0.7561,1.5875,-0.0077,7.0,0
-34.2871,-0.7292,1.5809,-0.0057,7.0,0
-33.6191,-0.7029,1.5467,-0.0055,7.0,0
-32.9510,-0.6993,1.5338,-0.0067,7.0,0
-32.3096,-0.6676,1.5316,-0.0091,7.0,0
-31.6633,-0.6668,1.5103,-0.0094,7.0,0
-30.9922,-0.6485,1.4822,-0.0100,7.0,0
-30.3202,-0.6376,1.4696,-0.0100,7.0,0
-29.5949,-0.6389,1.4503,-0.0092,7.0,0
-28.8519,-0.6542,1.4295,-0.0109,7.0,0
-28.1706,-0.6475,1.4141,-0.0117,7.0,0
-27.4976,-0.6643,1.3845,-0.0125,7.0,0
-26.7584,-0.6341,1.3505,-0.0121,7.0,0
-26.0910,-0.6257,1.3169,-0.0091,7.0,0
-25.4165,-0.6220,1.2916,-0.0054,7.0,0
-24.7121,-0.6242,1.2712,-0.0021,7.0,0
-24.0652,-0.5849,1.2453,0.0014,7.0,0
-23.4122,-0.5946,1.2204,0.0051,7.0,0
-22.7191,-0.5687,1.1899,0.0060,7.0,0
-22.0727,-0.5324,1.1695,0.0072,7.0,0
-21.4412,-0.5310,1.1583,0.0078,7.0,0
-20.7713,-0.4989,1.1105,0.0056,7.0,0
-20.1256,-0.4800,1.0974,0.0041,7.0,0
-19.5031,-0.4623,1.0674,0.0028,7.0,0
-18.8492,-0.4320,1.0370,0.0013,7.0,0
-18.2050,-0.4426,1.0301,0.0002,7.0,0
-17.5588,-0.4317,0.9927,-0.0011,7.0,0
-16.9176,-0.4148,0.9613,-0.0023,7.0,0
-16.2695,-0.3979,0.9336,-0.0040,7.0,0
-15.6082,-0.3945,0.9194,-0.0053,7.0,0
-14.9993,-0.3886,0.8917,-0.0055,7.0,0
-14.4621,-0.3715,0.8672,-0.0050,0.0,0
