x,y,z,yaw,velocity,change_flag
-53.5752,67.4488,-0.0138,-1.5733,6.8413,0
-53.5469,66.2689,0.0577,-1.5704,7.1494,0
-53.5270,65.0874,0.1269,-1.5694,7.0170,0
-53.4984,63.9463,0.2025,-1.5687,6.6079,0
-53.4660,62.7697,0.2916,-1.5680,6.6429,0
-53.4393,61.5768,0.3764,-1.5669,7.0807,0
-53.4109,60.4026,0.4778,-1.5672,7.6435,0
-53.4021,59.3828,0.5479,-1.5655,7.2410,0
-53.3781,58.3753,0.6123,-1.5647,7.2708,0
-53.3406,57.3510,0.6961,-1.5617,7.4262,0
-53.3129,56.3210,0.7598,-1.5550,7.7831,0
-53.2890,55.2553,0.8251,-1.5428,8.3844,0
-53.2166,54.2159,0.8976,-1.5286,7.8198,0
-53.1632,53.1756,0.9742,-1.5145,7.6068,0
-53.0571,52.0751,1.0369,-1.5008,7.9417,0
-52.9603,50.9797,1.1079,-1.4882,8.1180,0
-52.8424,49.9064,1.1556,-1.4781,7.8020,0
-52.6915,48.7863,1.2106,-1.4680,8.1586,0
-52.5225,47.6630,1.2738,-1.4639,8.0549,0
-52.3947,46.5412,1.3266,-1.4654,7.5951,0
-52.2472,45.4140,1.3782,-1.4668,7.9394,0
-52.1179,44.2890,1.4207,-1.4675,8.1445,0
-51.9641,43.1731,1.4366,-1.4678,8.3202,0
-51.8306,42.0548,1.4560,-1.4700,7.9375,0
-51.6900,40.9189,1.4684,-1.4730,7.9458,0
-51.5639,39.8066,1.4823,-1.4757,8.1679,0
-51.4279,38.6872,1.4972,-1.4782,7.8071,0
-51.2994,37.5437,1.5201,-1.4793,8.3353,0
-51.1773,36.3990,1.5353,-1.4800,7.8898,0
-51.0509,35.2519,1.5583,-1.4794,8.0090,0
-50.9017,34.1151,1.5750,-1.4747,7.8724,0
-50.7670,32.9724,1.5905,-1.4705,7.8953,0
-50.6241,31.8131,1.6192,-1.4664,8.2632,0
-50.4911,30.6382,1.6186,-1.4687,8.2933,0
-50.3476,29.5164,1.6262,-1.4803,7.9980,0
-50.2330,28.4333,1.6292,-1.5052,7.7369,0
-50.1301,27.3906,1.6645,-1.5448,6.9235,0
-50.1075,26.3236,1.6848,-1.5920,7.6481,0
-50.1489,25.2631,1.7113,-1.6397,8.0585,0
-50.2065,24.2272,1.7432,-1.6856,7.5750,0
-50.3556,23.1709,1.7831,-1.7301,8.1309,0
-50.5256,22.1553,1.8250,-1.7640,7.8780,0
-50.7125,21.1504,1.8456,-1.7814,7.2574,0
-50.8907,20.1480,1.9019,-1.7753,7.3809,0
-51.0832,19.1234,1.9299,-1.7548,7.7397,0
-51.2367,18.0803,1.9504,-1.7220,7.3213,0
-51.3475,17.0139,1.9912,-1.6780,8.1763,0
-51.4017,15.9120,2.0224,-1.6280,7.9799,0
